total_jobs,origin_loc_lat,origin_loc_lon,dest_loc_lat,dest_loc_lon,origin_geom,dest_geom
7,35.10630042131405,-85.31058110917623,35.05342176967542,-85.3477450846713,POINT (-85.31058110917623 35.10630042131405),POINT (-85.3477450846713 35.05342176967542)
42,35.10758018218729,-85.30074925810625,35.11162677977169,-85.32535190683105,POINT (-85.30074925810625 35.10758018218729),POINT (-85.32535190683105 35.11162677977169)
40,35.11937393749749,-85.29999534257043,35.10586171574691,-85.29833787881113,POINT (-85.29999534257043 35.11937393749749),POINT (-85.29833787881113 35.10586171574691)
4,35.11576386614066,-85.30008852820106,35.15897162664342,-85.26909121854247,POINT (-85.30008852820106 35.11576386614066),POINT (-85.26909121854247 35.15897162664342)
59,35.11130691829046,-85.30813838394822,35.11084302424294,-85.37008472647575,POINT (-85.30813838394822 35.11130691829046),POINT (-85.37008472647575 35.11084302424294)
83,35.12044094118647,-85.29765227437412,35.165147493560774,-85.25243489837784,POINT (-85.29765227437412 35.12044094118647),POINT (-85.25243489837784 35.165147493560774)
41,35.11530767263549,-85.30059290861311,35.11803832930678,-85.31508702650652,POINT (-85.30059290861311 35.11530767263549),POINT (-85.31508702650652 35.11803832930678)
23,35.1137036879088,-85.29836515248279,35.101255870843346,-85.28138160357982,POINT (-85.29836515248279 35.1137036879088),POINT (-85.28138160357982 35.101255870843346)
18,35.11062240347949,-85.29645720767806,35.11347247005624,-85.23603090026174,POINT (-85.29645720767806 35.11062240347949),POINT (-85.23603090026174 35.11347247005624)
58,35.120569092518245,-85.2892613777587,35.09957309284099,-85.29553321971042,POINT (-85.2892613777587 35.120569092518245),POINT (-85.29553321971042 35.09957309284099)
80,35.11509643910867,-85.30212281762918,35.135124986411654,-85.34296154707877,POINT (-85.30212281762918 35.11509643910867),POINT (-85.34296154707877 35.135124986411654)
48,35.11590448369045,-85.30420641013214,35.11549644519484,-85.29234277465267,POINT (-85.30420641013214 35.11590448369045),POINT (-85.29234277465267 35.11549644519484)
43,35.11037850089649,-85.31050801939296,35.123616183075185,-85.30148516817316,POINT (-85.31050801939296 35.11037850089649),POINT (-85.30148516817316 35.123616183075185)
47,35.11706257145001,-85.29896414850164,35.13635943818156,-85.27653118575576,POINT (-85.29896414850164 35.11706257145001),POINT (-85.27653118575576 35.13635943818156)
90,35.123635866319404,-85.3024289608558,35.13813242287041,-85.3221359566299,POINT (-85.3024289608558 35.123635866319404),POINT (-85.3221359566299 35.13813242287041)
12,35.11735474830351,-85.30108161800223,35.119153421427704,-85.33218604281934,POINT (-85.30108161800223 35.11735474830351),POINT (-85.33218604281934 35.119153421427704)
21,35.11589078364085,-85.29738133849878,35.128374720079655,-85.25554561726383,POINT (-85.29738133849878 35.11589078364085),POINT (-85.25554561726383 35.128374720079655)
7,35.11472881831684,-85.30630829637158,35.13776296758635,-85.31550767226696,POINT (-85.30630829637158 35.11472881831684),POINT (-85.31550767226696 35.13776296758635)
93,35.1084921517692,-85.31685713464617,35.12634183546012,-85.3217474632273,POINT (-85.31685713464617 35.1084921517692),POINT (-85.3217474632273 35.12634183546012)
60,35.11735953602727,-85.2999001070191,35.11593579562731,-85.37673727501483,POINT (-85.2999001070191 35.11735953602727),POINT (-85.37673727501483 35.11593579562731)
24,35.10494492735348,-85.28828307517139,35.11817082643413,-85.29283633536116,POINT (-85.28828307517139 35.10494492735348),POINT (-85.29283633536116 35.11817082643413)
16,35.11737279854193,-85.30267447131494,35.101814734002815,-85.21731930985506,POINT (-85.30267447131494 35.11737279854193),POINT (-85.21731930985506 35.101814734002815)
38,35.11553206303679,-85.30167016117018,35.09431768571563,-85.3037126330755,POINT (-85.30167016117018 35.11553206303679),POINT (-85.3037126330755 35.09431768571563)
72,35.11336520832714,-85.29934805198688,35.10233304617062,-85.29979364465899,POINT (-85.29934805198688 35.11336520832714),POINT (-85.29979364465899 35.10233304617062)
94,35.115804308275465,-85.29862726112704,35.10304360197588,-85.27153791386462,POINT (-85.29862726112704 35.115804308275465),POINT (-85.27153791386462 35.10304360197588)
50,35.11688287979908,-85.30874175072559,35.1088874837703,-85.30237303694213,POINT (-85.30874175072559 35.11688287979908),POINT (-85.30237303694213 35.1088874837703)
29,35.11175234776165,-85.29357333132901,35.050273102509664,-85.28747872721634,POINT (-85.29357333132901 35.11175234776165),POINT (-85.28747872721634 35.050273102509664)
89,35.11390217722439,-85.29731979669079,35.12204088639986,-85.26774812812965,POINT (-85.29731979669079 35.11390217722439),POINT (-85.26774812812965 35.12204088639986)
29,35.114297103429884,-85.30297258117984,35.12207557183297,-85.29734158188269,POINT (-85.30297258117984 35.114297103429884),POINT (-85.29734158188269 35.12207557183297)
17,35.11541117178532,-85.300168436642,35.1511209451322,-85.3406845376014,POINT (-85.300168436642 35.11541117178532),POINT (-85.3406845376014 35.1511209451322)
59,35.1118086703728,-85.3082785548924,35.091233266052,-85.3012761090923,POINT (-85.3082785548924 35.1118086703728),POINT (-85.3012761090923 35.091233266052)
88,35.112091355987,-85.31244632030018,35.09802906498528,-85.31586877332946,POINT (-85.31244632030018 35.112091355987),POINT (-85.31586877332946 35.09802906498528)
10,35.10703890300624,-85.30715819303485,35.122155759403384,-85.32869126191893,POINT (-85.30715819303485 35.10703890300624),POINT (-85.32869126191893 35.122155759403384)
46,35.10701546781363,-85.29139476825536,35.15710458989096,-85.28981657698695,POINT (-85.29139476825536 35.10701546781363),POINT (-85.28981657698695 35.15710458989096)
49,35.11459985226658,-85.30037184982397,35.12693283826955,-85.32461406380747,POINT (-85.30037184982397 35.11459985226658),POINT (-85.32461406380747 35.12693283826955)
23,35.11104154702872,-85.30181842893866,34.96591023381939,-85.33658864925117,POINT (-85.30181842893866 35.11104154702872),POINT (-85.33658864925117 34.96591023381939)
76,35.114162679941096,-85.30388028380821,35.10624989270005,-85.31891204389028,POINT (-85.30388028380821 35.114162679941096),POINT (-85.31891204389028 35.10624989270005)
75,35.113577127290476,-85.30183450588864,35.16309540378481,-85.36525457744635,POINT (-85.30183450588864 35.113577127290476),POINT (-85.36525457744635 35.16309540378481)
78,35.110160600998086,-85.30311025373686,35.10020600675952,-85.28697767624934,POINT (-85.30311025373686 35.110160600998086),POINT (-85.28697767624934 35.10020600675952)
39,35.1149641269521,-85.30039832998625,35.111866222144236,-85.31883893219953,POINT (-85.30039832998625 35.1149641269521),POINT (-85.31883893219953 35.111866222144236)
84,35.12585154159115,-85.31053831563547,35.11147755785433,-85.38979372172034,POINT (-85.31053831563547 35.12585154159115),POINT (-85.38979372172034 35.11147755785433)
11,35.11902939344415,-85.28914474125807,35.12198596972958,-85.26371104526235,POINT (-85.28914474125807 35.11902939344415),POINT (-85.26371104526235 35.12198596972958)
55,35.115797475245536,-85.30392633854908,35.129280198106926,-85.29575669368622,POINT (-85.30392633854908 35.115797475245536),POINT (-85.29575669368622 35.129280198106926)
65,35.10347526189096,-85.30529707496387,35.060071941254314,-85.30617282739189,POINT (-85.30529707496387 35.10347526189096),POINT (-85.30617282739189 35.060071941254314)
51,35.11494106277038,-85.30099879945301,35.11506503382195,-85.3198385001769,POINT (-85.30099879945301 35.11494106277038),POINT (-85.3198385001769 35.11506503382195)
39,35.11750535423204,-85.3024252311959,35.10449914839239,-85.31200413548589,POINT (-85.3024252311959 35.11750535423204),POINT (-85.31200413548589 35.10449914839239)
68,35.11450732270255,-85.299682901071,35.10355003626265,-85.27553726600505,POINT (-85.299682901071 35.11450732270255),POINT (-85.27553726600505 35.10355003626265)
6,35.10846879927756,-85.30063754265062,35.06810785376805,-85.3494710756895,POINT (-85.30063754265062 35.10846879927756),POINT (-85.3494710756895 35.06810785376805)
91,35.1166853918784,-85.30272101532941,35.098737291899525,-85.30783126281499,POINT (-85.30272101532941 35.1166853918784),POINT (-85.30783126281499 35.098737291899525)
49,35.11521272676988,-85.30200994585728,35.18021796917813,-85.27103743901574,POINT (-85.30200994585728 35.11521272676988),POINT (-85.27103743901574 35.18021796917813)
44,35.123266134103055,-85.296965797914,35.12551612126617,-85.31598991492682,POINT (-85.296965797914 35.123266134103055),POINT (-85.31598991492682 35.12551612126617)
22,35.11611865345358,-85.29650095316197,35.07157777317757,-85.26409674351852,POINT (-85.29650095316197 35.11611865345358),POINT (-85.26409674351852 35.07157777317757)
55,35.114521226598704,-85.30285179339681,35.082907448606726,-85.31704858249206,POINT (-85.30285179339681 35.114521226598704),POINT (-85.31704858249206 35.082907448606726)
92,35.116695890304634,-85.30340982091506,35.24298536424506,-85.36386909899747,POINT (-85.30340982091506 35.116695890304634),POINT (-85.36386909899747 35.24298536424506)
73,35.10873442278132,-85.30477658780843,35.15637981656676,-85.30938810449625,POINT (-85.30477658780843 35.10873442278132),POINT (-85.30938810449625 35.15637981656676)
33,35.11621853112612,-85.30152818543249,35.1421603777262,-85.30714204762319,POINT (-85.30152818543249 35.11621853112612),POINT (-85.30714204762319 35.1421603777262)
61,35.11301640872951,-85.30715096392952,35.098502342651734,-85.31594989724248,POINT (-85.30715096392952 35.11301640872951),POINT (-85.31594989724248 35.098502342651734)
40,35.10380340556621,-85.30042895329899,35.09703288780106,-85.28636722108858,POINT (-85.30042895329899 35.10380340556621),POINT (-85.28636722108858 35.09703288780106)
79,35.112992300284766,-85.3120756178974,35.10228516832573,-85.28218655325308,POINT (-85.3120756178974 35.112992300284766),POINT (-85.28218655325308 35.10228516832573)
12,35.112660471195746,-85.30080456847746,35.119497462423276,-85.28718725515627,POINT (-85.30080456847746 35.112660471195746),POINT (-85.28718725515627 35.119497462423276)
71,35.104154586823576,-85.28964889434724,35.05697111229401,-85.26636110768791,POINT (-85.28964889434724 35.104154586823576),POINT (-85.26636110768791 35.05697111229401)
60,35.11512371702486,-85.30101309447237,35.099714299795906,-85.29968621870188,POINT (-85.30101309447237 35.11512371702486),POINT (-85.29968621870188 35.099714299795906)
76,35.124424754491386,-85.31387304335391,35.14058656269612,-85.32690847896411,POINT (-85.31387304335391 35.124424754491386),POINT (-85.32690847896411 35.14058656269612)
97,35.25651267016428,-85.21544369371448,35.3216154078896,-85.22349331161927,POINT (-85.21544369371448 35.25651267016428),POINT (-85.22349331161927 35.3216154078896)
27,35.25644160176881,-85.20820791771199,35.23315995706119,-85.21673531861246,POINT (-85.20820791771199 35.25644160176881),POINT (-85.21673531861246 35.23315995706119)
39,35.259413836064596,-85.2216618132008,35.25884647516648,-85.25431999069623,POINT (-85.2216618132008 35.259413836064596),POINT (-85.25431999069623 35.25884647516648)
62,35.253088766350764,-85.22249463830471,35.24535237033779,-85.20139644162508,POINT (-85.22249463830471 35.253088766350764),POINT (-85.20139644162508 35.24535237033779)
6,35.264520884743476,-85.22344335109264,35.265378735877476,-85.26480379476882,POINT (-85.22344335109264 35.264520884743476),POINT (-85.26480379476882 35.265378735877476)
58,35.255590602988825,-85.21226157173551,35.24937718088794,-85.18711141284861,POINT (-85.21226157173551 35.255590602988825),POINT (-85.18711141284861 35.24937718088794)
67,35.25499404284604,-85.22212866601647,35.23193694259555,-85.17767371569155,POINT (-85.22212866601647 35.25499404284604),POINT (-85.17767371569155 35.23193694259555)
40,35.2544249758396,-85.22578177180893,35.2696821212737,-85.23433897955914,POINT (-85.22578177180893 35.2544249758396),POINT (-85.23433897955914 35.2696821212737)
94,35.25848942438071,-85.21556637264338,35.23776726673952,-85.22637242116039,POINT (-85.21556637264338 35.25848942438071),POINT (-85.22637242116039 35.23776726673952)
74,35.257608429917795,-85.21377115092001,35.20733267044178,-85.22116352095897,POINT (-85.21377115092001 35.257608429917795),POINT (-85.22116352095897 35.20733267044178)
44,35.257902687509365,-85.22197058919573,35.23335018493215,-85.14453538891097,POINT (-85.22197058919573 35.257902687509365),POINT (-85.14453538891097 35.23335018493215)
58,35.262216530357605,-85.21300509902505,35.21544425591652,-85.27418357790295,POINT (-85.21300509902505 35.262216530357605),POINT (-85.27418357790295 35.21544425591652)
71,35.25348232267561,-85.21634644653679,35.24197338066223,-85.18869707163284,POINT (-85.21634644653679 35.25348232267561),POINT (-85.18869707163284 35.24197338066223)
11,35.24925876790874,-85.2069900099464,35.28768682803336,-85.30422864092259,POINT (-85.2069900099464 35.24925876790874),POINT (-85.30422864092259 35.28768682803336)
81,35.2551510488351,-85.21399523647761,35.41604682328624,-85.145446166011,POINT (-85.21399523647761 35.2551510488351),POINT (-85.145446166011 35.41604682328624)
50,35.254201027724214,-85.20235974975002,35.194608027093416,-85.16747482161132,POINT (-85.20235974975002 35.254201027724214),POINT (-85.16747482161132 35.194608027093416)
39,35.251279957326396,-85.21824623881659,35.238739135123005,-85.21468785914503,POINT (-85.21824623881659 35.251279957326396),POINT (-85.21468785914503 35.238739135123005)
84,35.26078422848061,-85.21833315397987,35.25491796373843,-85.19602946208181,POINT (-85.21833315397987 35.26078422848061),POINT (-85.19602946208181 35.25491796373843)
58,35.26377223355776,-85.21113836719108,35.25418691653579,-85.19793312091043,POINT (-85.21113836719108 35.26377223355776),POINT (-85.19793312091043 35.25418691653579)
96,35.258006469327604,-85.22014705124629,35.250675106190705,-85.19473761979414,POINT (-85.22014705124629 35.258006469327604),POINT (-85.19473761979414 35.250675106190705)
19,35.25818998146062,-85.21215580311653,35.25479276300538,-85.19369533150486,POINT (-85.21215580311653 35.25818998146062),POINT (-85.19369533150486 35.25479276300538)
78,35.25499859603638,-85.21624626476867,35.248334848286376,-85.22659077183823,POINT (-85.21624626476867 35.25499859603638),POINT (-85.22659077183823 35.248334848286376)
4,35.26672781154719,-85.22116834913157,35.18377574014094,-85.11706928784524,POINT (-85.22116834913157 35.26672781154719),POINT (-85.11706928784524 35.18377574014094)
82,35.256626840484834,-85.21770593401703,35.240593206493614,-85.21965169916037,POINT (-85.21770593401703 35.256626840484834),POINT (-85.21965169916037 35.240593206493614)
40,35.25447907269538,-85.21700236511727,35.2319689642913,-85.22825213130353,POINT (-85.21700236511727 35.25447907269538),POINT (-85.22825213130353 35.2319689642913)
92,35.25270333436924,-85.22464418587046,35.17234887358866,-85.21927442931774,POINT (-85.22464418587046 35.25270333436924),POINT (-85.21927442931774 35.17234887358866)
55,35.26272988544958,-85.21600546145623,35.25305060945054,-85.21194845144878,POINT (-85.21600546145623 35.26272988544958),POINT (-85.21194845144878 35.25305060945054)
40,35.25556707347353,-85.20447495716041,35.25879046696359,-85.26839284862311,POINT (-85.20447495716041 35.25556707347353),POINT (-85.26839284862311 35.25879046696359)
47,35.266917172003666,-85.2195178129615,35.258286676224905,-85.21404436757844,POINT (-85.2195178129615 35.266917172003666),POINT (-85.21404436757844 35.258286676224905)
79,35.25634167643548,-85.21377694340524,35.23513064519923,-85.25955890839134,POINT (-85.21377694340524 35.25634167643548),POINT (-85.25955890839134 35.23513064519923)
33,35.26150591621754,-85.21070299772734,35.25326707621849,-85.22498574369567,POINT (-85.21070299772734 35.26150591621754),POINT (-85.22498574369567 35.25326707621849)
